,Year,Month,Price($) per Dozen (All Types),Price per Dozen (Table),Year,Month,State,State Identifier,Egg Type,Production in Dozens
1321,2019,JAN,0.983,0.776,2019,JAN,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5408300
1322,2019,JAN,0.983,0.776,2019,JAN,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1323,2019,JAN,0.983,0.776,2019,JAN,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10450000
1324,2019,JAN,0.983,0.776,2019,JAN,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2575000
1325,2019,JAN,0.983,0.776,2019,JAN,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2266600
1326,2019,JAN,0.983,0.776,2019,JAN,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",483300
1327,2019,JAN,0.983,0.776,2019,JAN,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14241700
1328,2019,FEB,0.888,0.663,2019,FEB,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11816700
1329,2019,FEB,0.888,0.663,2019,FEB,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2650000
1330,2019,FEB,0.888,0.663,2019,FEB,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",14591700
1331,2019,FEB,0.888,0.663,2019,FEB,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17650000
1332,2019,FEB,0.888,0.663,2019,FEB,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",250000
1333,2019,FEB,0.888,0.663,2019,FEB,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",11925000
1334,2019,FEB,0.888,0.663,2019,FEB,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1308300
1335,2019,FEB,0.888,0.663,2019,FEB,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",65158300
1336,2019,FEB,0.888,0.663,2019,FEB,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1683300
1337,2019,FEB,0.888,0.663,2019,FEB,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",107158400
1338,2019,FEB,0.888,0.663,2019,FEB,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",91700
1339,2019,FEB,0.888,0.663,2019,FEB,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5200000
1340,2019,FEB,0.888,0.663,2019,FEB,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",641600
1341,2019,FEB,0.888,0.663,2019,FEB,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20050000
1342,2019,FEB,0.888,0.663,2019,FEB,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2433400
1343,2019,FEB,0.888,0.663,2019,FEB,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",21550000
1344,2019,FEB,0.888,0.663,2019,FEB,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",383300
1345,2019,FEB,0.888,0.663,2019,FEB,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16383400
1346,2019,FEB,0.888,0.663,2019,FEB,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11875000
1347,2019,FEB,0.888,0.663,2019,FEB,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",11783300
1348,2019,FEB,0.888,0.663,2019,FEB,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1349,2019,FEB,0.888,0.663,2019,FEB,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4658300
1350,2019,FEB,0.888,0.663,2019,FEB,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2308300
1351,2019,FEB,0.888,0.663,2019,FEB,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",53166700
1352,2019,FEB,0.888,0.663,2019,FEB,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1708300
1353,2019,FEB,0.888,0.663,2019,FEB,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5791600
1354,2019,FEB,0.888,0.663,2019,FEB,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1355,2019,FEB,0.888,0.663,2019,FEB,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5175000
1356,2019,FEB,0.888,0.663,2019,FEB,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1357,2019,FEB,0.888,0.663,2019,FEB,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",9400000
1358,2019,FEB,0.888,0.663,2019,FEB,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2316700
1359,2019,FEB,0.888,0.663,2019,FEB,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2083300
1360,2019,FEB,0.888,0.663,2019,FEB,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",483300
1361,2019,FEB,0.888,0.663,2019,FEB,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",12366600
1362,2019,MAR,0.818,0.584,2019,MAR,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13233300
1363,2019,MAR,0.818,0.584,2019,MAR,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2933400
1364,2019,MAR,0.818,0.584,2019,MAR,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16316700
1365,2019,MAR,0.818,0.584,2019,MAR,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20183300
1366,2019,MAR,0.818,0.584,2019,MAR,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",208300
1367,2019,MAR,0.818,0.584,2019,MAR,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",11991700
1368,2019,MAR,0.818,0.584,2019,MAR,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1425000
1369,2019,MAR,0.818,0.584,2019,MAR,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",72341700
1370,2019,MAR,0.818,0.584,2019,MAR,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1800000
1371,2019,MAR,0.818,0.584,2019,MAR,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",117350000
1372,2019,MAR,0.818,0.584,2019,MAR,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",108300
1373,2019,MAR,0.818,0.584,2019,MAR,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5633400
1374,2019,MAR,0.818,0.584,2019,MAR,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",691700
1375,2019,MAR,0.818,0.584,2019,MAR,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",22691600
1376,2019,MAR,0.818,0.584,2019,MAR,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2791700
1377,2019,MAR,0.818,0.584,2019,MAR,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",23158300
1378,2019,MAR,0.818,0.584,2019,MAR,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",433300
1379,2019,MAR,0.818,0.584,2019,MAR,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17450000
1380,2019,MAR,0.818,0.584,2019,MAR,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13341700
1381,2019,MAR,0.818,0.584,2019,MAR,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13150000
1382,2019,MAR,0.818,0.584,2019,MAR,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1383,2019,MAR,0.818,0.584,2019,MAR,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5033300
1384,2019,MAR,0.818,0.584,2019,MAR,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2491600
1385,2019,MAR,0.818,0.584,2019,MAR,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",58575000
1386,2019,MAR,0.818,0.584,2019,MAR,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1891700
1387,2019,MAR,0.818,0.584,2019,MAR,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",6425000
1388,2019,MAR,0.818,0.584,2019,MAR,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1389,2019,MAR,0.818,0.584,2019,MAR,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5908400
1390,2019,MAR,0.818,0.584,2019,MAR,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1391,2019,MAR,0.818,0.584,2019,MAR,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10533400
1392,2019,MAR,0.818,0.584,2019,MAR,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2541700
1393,2019,MAR,0.818,0.584,2019,MAR,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2541600
1394,2019,MAR,0.818,0.584,2019,MAR,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",500000
1395,2019,MAR,0.818,0.584,2019,MAR,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13658300
1396,2019,APR,0.614,0.351,2019,APR,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12925000
1397,2019,APR,0.614,0.351,2019,APR,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2858300
1398,2019,APR,0.614,0.351,2019,APR,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",15866600
1399,2019,APR,0.614,0.351,2019,APR,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19700000
1400,2019,APR,0.614,0.351,2019,APR,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",200000
1401,2019,APR,0.614,0.351,2019,APR,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",12258300
1402,2019,APR,0.614,0.351,2019,APR,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1283300
1403,2019,APR,0.614,0.351,2019,APR,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",69041600
1404,2019,APR,0.614,0.351,2019,APR,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1791600
1405,2019,APR,0.614,0.351,2019,APR,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",115133400
1406,2019,APR,0.614,0.351,2019,APR,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",108400
1407,2019,APR,0.614,0.351,2019,APR,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5191700
1408,2019,APR,0.614,0.351,2019,APR,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",675000
1409,2019,APR,0.614,0.351,2019,APR,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",22175000
1410,2019,APR,0.614,0.351,2019,APR,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2800000
1411,2019,APR,0.614,0.351,2019,APR,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",22675000
1412,2019,APR,0.614,0.351,2019,APR,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",425000
1413,2019,APR,0.614,0.351,2019,APR,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16858300
1414,2019,APR,0.614,0.351,2019,APR,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12783300
1415,2019,APR,0.614,0.351,2019,APR,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",12866700
1416,2019,APR,0.614,0.351,2019,APR,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1417,2019,APR,0.614,0.351,2019,APR,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4891700
1418,2019,APR,0.614,0.351,2019,APR,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2400000
1419,2019,APR,0.614,0.351,2019,APR,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",57241600
1420,2019,APR,0.614,0.351,2019,APR,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1850000
1421,2019,APR,0.614,0.351,2019,APR,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5708300
1422,2019,APR,0.614,0.351,2019,APR,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1423,2019,APR,0.614,0.351,2019,APR,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5975000
1424,2019,APR,0.614,0.351,2019,APR,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1425,2019,APR,0.614,0.351,2019,APR,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10158300
1426,2019,APR,0.614,0.351,2019,APR,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2458400
1427,2019,APR,0.614,0.351,2019,APR,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2666600
1428,2019,APR,0.614,0.351,2019,APR,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",466600
1429,2019,APR,0.614,0.351,2019,APR,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14108300
1430,2019,MAY,0.483,0.197,2019,MAY,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13291700
1431,2019,MAY,0.483,0.197,2019,MAY,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3050000
1432,2019,MAY,0.483,0.197,2019,MAY,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16375000
1433,2019,MAY,0.483,0.197,2019,MAY,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18991700
1434,2019,MAY,0.483,0.197,2019,MAY,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",216700
1435,2019,MAY,0.483,0.197,2019,MAY,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13566600
1436,2019,MAY,0.483,0.197,2019,MAY,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1266600
1437,2019,MAY,0.483,0.197,2019,MAY,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",68733400
1438,2019,MAY,0.483,0.197,2019,MAY,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1883300
1439,2019,MAY,0.483,0.197,2019,MAY,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",120675000
1440,2019,MAY,0.483,0.197,2019,MAY,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",116700
1441,2019,MAY,0.483,0.197,2019,MAY,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5391700
1442,2019,MAY,0.483,0.197,2019,MAY,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",666700
1443,2019,MAY,0.483,0.197,2019,MAY,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",23200000
1444,2019,MAY,0.483,0.197,2019,MAY,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2941700
1445,2019,MAY,0.483,0.197,2019,MAY,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",23333300
1446,2019,MAY,0.483,0.197,2019,MAY,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",500000
1447,2019,MAY,0.483,0.197,2019,MAY,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18091600
1448,2019,MAY,0.483,0.197,2019,MAY,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13258300
1449,2019,MAY,0.483,0.197,2019,MAY,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13725000
1450,2019,MAY,0.483,0.197,2019,MAY,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1451,2019,MAY,0.483,0.197,2019,MAY,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5000000
1452,2019,MAY,0.483,0.197,2019,MAY,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2608400
1453,2019,MAY,0.483,0.197,2019,MAY,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",60375000
1454,2019,MAY,0.483,0.197,2019,MAY,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1925000
1455,2019,MAY,0.483,0.197,2019,MAY,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5283300
1456,2019,MAY,0.483,0.197,2019,MAY,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1457,2019,MAY,0.483,0.197,2019,MAY,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",6258300
1458,2019,MAY,0.483,0.197,2019,MAY,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1459,2019,MAY,0.483,0.197,2019,MAY,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10316600
1460,2019,MAY,0.483,0.197,2019,MAY,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2591700
1461,2019,MAY,0.483,0.197,2019,MAY,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2808300
1462,2019,MAY,0.483,0.197,2019,MAY,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",491600
1463,2019,MAY,0.483,0.197,2019,MAY,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15400000
1464,2019,JUN,0.654,0.389,2019,JUN,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12825000
1465,2019,JUN,0.654,0.389,2019,JUN,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3050000
1466,2019,JUN,0.654,0.389,2019,JUN,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",15733400
1467,2019,JUN,0.654,0.389,2019,JUN,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17983300
1468,2019,JUN,0.654,0.389,2019,JUN,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",283400
1469,2019,JUN,0.654,0.389,2019,JUN,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13216700
1470,2019,JUN,0.654,0.389,2019,JUN,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1250000
1471,2019,JUN,0.654,0.389,2019,JUN,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",65208300
1472,2019,JUN,0.654,0.389,2019,JUN,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1575000
1473,2019,JUN,0.654,0.389,2019,JUN,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",114775000
1474,2019,JUN,0.654,0.389,2019,JUN,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",116700
1475,2019,JUN,0.654,0.389,2019,JUN,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5491600
1476,2019,JUN,0.654,0.389,2019,JUN,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",625000
1477,2019,JUN,0.654,0.389,2019,JUN,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",22375000
1478,2019,JUN,0.654,0.389,2019,JUN,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2950000
1479,2019,JUN,0.654,0.389,2019,JUN,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",21666700
1480,2019,JUN,0.654,0.389,2019,JUN,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",675000
1481,2019,JUN,0.654,0.389,2019,JUN,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17825000
1482,2019,JUN,0.654,0.389,2019,JUN,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12891700
1483,2019,JUN,0.654,0.389,2019,JUN,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13575000
1484,2019,JUN,0.654,0.389,2019,JUN,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1485,2019,JUN,0.654,0.389,2019,JUN,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4600000
1486,2019,JUN,0.654,0.389,2019,JUN,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2608400
1487,2019,JUN,0.654,0.389,2019,JUN,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",59175000
1488,2019,JUN,0.654,0.389,2019,JUN,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1866700
1489,2019,JUN,0.654,0.389,2019,JUN,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5000000
1490,2019,JUN,0.654,0.389,2019,JUN,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1491,2019,JUN,0.654,0.389,2019,JUN,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",6075000
1492,2019,JUN,0.654,0.389,2019,JUN,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
1493,2019,JUN,0.654,0.389,2019,JUN,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",9908300
1494,2019,JUN,0.654,0.389,2019,JUN,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2508300
1495,2019,JUN,0.654,0.389,2019,JUN,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2691700
1496,2019,JUN,0.654,0.389,2019,JUN,WISCONSIN,55,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",475000
1497,2019,JUN,0.654,0.389,2019,JUN,WISCONSIN,55,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15075000
1498,2019,JUL,0.507,0.219,2019,JUL,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13275000
1499,2019,JUL,0.507,0.219,2019,JUL,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3150000
1500,2019,JUL,0.507,0.219,2019,JUL,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16141700
1501,2019,JUL,0.507,0.219,2019,JUL,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18750000
1502,2019,JUL,0.507,0.219,2019,JUL,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",333300
1503,2019,JUL,0.507,0.219,2019,JUL,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13491700
1504,2019,JUL,0.507,0.219,2019,JUL,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1266600
1505,2019,JUL,0.507,0.219,2019,JUL,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",66358300
1506,2019,JUL,0.507,0.219,2019,JUL,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1441600
1507,2019,JUL,0.507,0.219,2019,JUL,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",117083400
1508,2019,JUL,0.507,0.219,2019,JUL,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",125000
1509,2019,JUL,0.507,0.219,2019,JUL,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5516700
1510,2019,JUL,0.507,0.219,2019,JUL,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",675000
1511,2019,JUL,0.507,0.219,2019,JUL,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",22616700
1512,2019,JUL,0.507,0.219,2019,JUL,MISSOURI,29,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",3175000
1513,2019,JUL,0.507,0.219,2019,JUL,MISSOURI,29,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",21958300
1514,2019,JUL,0.507,0.219,2019,JUL,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",791700
1515,2019,JUL,0.507,0.219,2019,JUL,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18566700
1516,2019,JUL,0.507,0.219,2019,JUL,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",13216700
1517,2019,JUL,0.507,0.219,2019,JUL,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14066600
